,Datetime,Open,High,Low,Close,TKS,KJS,SKA,SKB,CKS
65,2021-07-13 10:35:00-04:00,437.3500061035156,437.4700012207031,437.3500061035156,437.4699096679688,437.2100067138672,437.0899963378906,437.1500015258789,436.9949951171875,436.7300109863281
66,2021-07-13 10:36:00-04:00,437.460693359375,437.4849853515625,437.4150085449219,437.4599914550781,437.2174987792969,437.1424865722656,437.17999267578125,437.0024871826172,436.818115234375
67,2021-07-13 10:37:00-04:00,437.4599914550781,437.4599914550781,437.3399963378906,437.3599853515625,437.25,437.1875,437.21875,437.0074920654297,436.9299926757813
68,2021-07-13 10:38:00-04:00,437.3599853515625,437.4498901367188,437.3250122070313,437.4299926757813,437.28749084472656,437.1925354003906,437.2400131225586,437.0124969482422,436.9200134277344
69,2021-07-13 10:39:00-04:00,437.4200134277344,437.4400024414063,437.385009765625,437.4299926757813,437.2899932861328,437.1925354003906,437.2412643432617,437.0174865722656,437.05999755859375
70,2021-07-13 10:40:00-04:00,437.43499755859375,437.4400024414063,437.3399963378906,437.385009765625,437.3125,437.1925354003906,437.2525177001953,437.0174865722656,436.9599914550781
71,2021-07-13 10:41:00-04:00,437.3800048828125,437.4100036621094,437.3299865722656,437.3599853515625,437.3574981689453,437.1925354003906,437.27501678466797,437.0174865722656,437.0700073242188
72,2021-07-13 10:42:00-04:00,437.35009765625,437.385009765625,437.2099914550781,437.2099914550781,437.3474884033203,437.1925354003906,437.27001190185547,437.0174865722656,437.0499877929688
73,2021-07-13 10:43:00-04:00,437.2099914550781,437.2300109863281,437.0700073242188,437.0700073242188,437.2774963378906,437.19749450683594,437.2374954223633,437.0174865722656,436.9299926757813
74,2021-07-13 10:44:00-04:00,437.05999755859375,437.0700073242188,436.9200134277344,436.9750061035156,437.20249938964844,437.20249938964844,437.20249938964844,437.0174865722656,437.0199890136719
75,2021-07-13 10:45:00-04:00,436.9800109863281,437.0799865722656,436.9800109863281,437.010009765625,437.19000244140625,437.20249938964844,437.19625091552734,437.0174865722656,437.1099853515625
76,2021-07-13 10:46:00-04:00,437.0,437.0050048828125,436.8399963378906,437.0,437.1449432373047,437.16249084472656,437.1537170410156,437.0174865722656,437.05999755859375
77,2021-07-13 10:47:00-04:00,436.989990234375,437.0150146484375,436.9500122070313,436.989990234375,437.13999938964844,437.16249084472656,437.1512451171875,437.0174865722656,437.0799865722656
78,2021-07-13 10:48:00-04:00,437.0,437.0499877929688,436.9800109863281,436.989990234375,437.13999938964844,437.16249084472656,437.1512451171875,437.0174865722656,437.0899963378906
79,2021-07-13 10:49:00-04:00,436.989990234375,437.0549926757813,436.9500122070313,437.0,437.125,437.16249084472656,437.1437454223633,437.0174865722656,437.1799926757813
80,2021-07-13 10:50:00-04:00,436.9949951171875,437.0299987792969,436.9599914550781,437.0299987792969,437.1125030517578,437.16249084472656,437.1374969482422,437.0174865722656,437.1600036621094
81,2021-07-13 10:52:00-04:00,437.1099853515625,437.1099853515625,437.1000061035156,437.1000061035156,437.0350036621094,437.16249084472656,437.09874725341797,437.0174865722656,437.0400085449219
82,2021-07-13 10:53:00-04:00,437.1000061035156,437.1695861816406,437.0499877929688,437.068115234375,437.0047912597656,437.16249084472656,437.0836410522461,437.0174865722656,436.9649963378906
83,2021-07-13 10:54:00-04:00,437.0700073242188,437.1000061035156,436.93499755859375,436.9500122070313,437.0047912597656,437.16249084472656,437.0836410522461,437.0174865722656,437.0289916992188
84,2021-07-13 10:55:00-04:00,436.9500122070313,437.0499877929688,436.9400024414063,437.0499877929688,437.0047912597656,437.16249084472656,437.0836410522461,437.0274963378906,437.0174865722656
85,2021-07-13 10:56:00-04:00,437.0400085449219,437.0400085449219,436.9599914550781,437.010009765625,437.0522918701172,437.16249084472656,437.1073913574219,437.07249450683594,437.1300048828125
86,2021-07-13 10:57:00-04:00,437.0299987792969,437.05999755859375,437.0050048828125,437.0350036621094,437.0522918701172,437.16249084472656,437.1073913574219,437.0924377441406,437.1700134277344
87,2021-07-13 10:58:00-04:00,437.0400085449219,437.1050109863281,437.0,437.0050048828125,437.0522918701172,437.16249084472656,437.1073913574219,437.0924377441406,437.260009765625
88,2021-07-13 10:59:00-04:00,437.0,437.0249938964844,436.8900146484375,436.9118957519531,437.02980041503906,437.16249084472656,437.0961456298828,437.0924377441406,437.25
89,2021-07-13 11:00:00-04:00,436.9100036621094,437.0050048828125,436.9100036621094,436.989990234375,437.02980041503906,437.16249084472656,437.0961456298828,437.0924377441406,437.2799987792969
90,2021-07-13 11:01:00-04:00,436.9800109863281,437.010009765625,436.9309997558594,437.0,437.02980041503906,437.16249084472656,437.0961456298828,437.0924377441406,437.3500061035156
91,2021-07-13 11:02:00-04:00,437.0150146484375,437.05999755859375,436.989990234375,437.05999755859375,436.9975128173828,437.16249084472656,437.0800018310547,437.0974884033203,437.4699096679688
92,2021-07-13 11:03:00-04:00,437.0549926757813,437.1000061035156,437.0516052246094,437.0899963378906,436.9975128173828,437.1499938964844,437.0737533569336,437.1424865722656,437.4599914550781
93,2021-07-13 11:04:00-04:00,437.0899963378906,437.1499938964844,437.0299987792969,437.1300048828125,437.02000427246094,437.1449432373047,437.0824737548828,437.16249084472656,437.3599853515625
94,2021-07-13 11:05:00-04:00,437.1400146484375,437.1499938964844,437.05999755859375,437.0899963378906,437.02000427246094,437.13999938964844,437.0800018310547,437.16249084472656,437.4299926757813
95,2021-07-13 11:06:00-04:00,437.0899963378906,437.1700134277344,437.0799865722656,437.135009765625,437.03001403808594,437.13999938964844,437.0850067138672,437.16249084472656,437.4299926757813
96,2021-07-13 11:07:00-04:00,437.125,437.2099914550781,437.125,437.2000122070313,437.0500030517578,437.125,437.0875015258789,437.16249084472656,437.385009765625
97,2021-07-13 11:08:00-04:00,437.2000122070313,437.2799987792969,437.1900024414063,437.2565002441406,437.0950012207031,437.1125030517578,437.10375213623047,437.16249084472656,437.3599853515625
98,2021-07-13 11:09:00-04:00,437.25189208984375,437.2550048828125,437.1600036621094,437.18450927734375,437.1054992675781,437.05999755859375,437.08274841308594,437.16249084472656,437.2099914550781
99,2021-07-13 11:10:00-04:00,437.1900024414063,437.2099914550781,437.1549987792969,437.2000122070313,437.13499450683594,437.05999755859375,437.09749603271484,437.16249084472656,437.0700073242188
100,2021-07-13 11:11:00-04:00,437.1900024414063,437.2650146484375,437.1700134277344,437.2149963378906,437.1549987792969,437.05999755859375,437.1074981689453,437.16249084472656,436.9750061035156
101,2021-07-13 11:12:00-04:00,437.2000122070313,437.2699890136719,437.2000122070313,437.260009765625,437.1549987792969,437.05999755859375,437.1074981689453,437.16249084472656,437.010009765625
102,2021-07-13 11:13:00-04:00,437.2620849609375,437.2799987792969,437.2149963378906,437.2200012207031,437.1699981689453,437.0850067138672,437.12750244140625,437.16249084472656,437.0
103,2021-07-13 11:14:00-04:00,437.2349853515625,437.2999877929688,437.1900024414063,437.2999877929688,437.1899871826172,437.0950012207031,437.14249420166016,437.16249084472656,436.989990234375
104,2021-07-13 11:15:00-04:00,437.2900085449219,437.3500061035156,437.2880859375,437.2900085449219,437.2375030517578,437.12001037597656,437.1787567138672,437.16249084472656,436.989990234375
105,2021-07-13 11:16:00-04:00,437.2900085449219,437.2900085449219,437.2300109863281,437.2799987792969,437.25250244140625,437.12001037597656,437.1862564086914,437.16249084472656,437.0
106,2021-07-13 11:17:00-04:00,437.2900085449219,437.2999877929688,437.25,437.2900085449219,437.25250244140625,437.12001037597656,437.1862564086914,437.16249084472656,437.0299987792969
107,2021-07-13 11:18:00-04:00,437.2900085449219,437.3800048828125,437.2900085449219,437.3689880371094,437.2675018310547,437.135009765625,437.20125579833984,437.16249084472656,437.1000061035156
108,2021-07-13 11:19:00-04:00,437.3599853515625,437.4700012207031,437.3599853515625,437.3900146484375,437.32000732421875,437.1800079345703,437.25000762939453,437.16249084472656,437.068115234375
109,2021-07-13 11:20:00-04:00,437.3800048828125,437.4400024414063,437.360107421875,437.43011474609375,437.3300018310547,437.1800079345703,437.2550048828125,437.16249084472656,436.9500122070313
110,2021-07-13 11:21:00-04:00,437.43499755859375,437.5,437.4299926757813,437.4800109863281,437.3450012207031,437.19500732421875,437.27000427246094,437.1699981689453,437.0499877929688
111,2021-07-13 11:22:00-04:00,437.4800109863281,437.5499877929688,437.4670104980469,437.5199890136719,437.36999511718756,437.2200012207031,437.2949981689453,437.1949920654297,437.010009765625
112,2021-07-13 11:23:00-04:00,437.5299987792969,437.6199951171875,437.5299987792969,437.6099853515625,437.4250030517578,437.2550048828125,437.34000396728516,437.22999572753906,437.0350036621094
113,2021-07-13 11:24:00-04:00,437.6199951171875,437.6799926757813,437.6018981933594,437.6400146484375,437.4550018310547,437.2850036621094,437.37000274658203,437.25999450683594,437.0050048828125
114,2021-07-13 11:25:00-04:00,437.6449890136719,437.7000122070313,437.6400146484375,437.6950073242188,437.4750061035156,437.3050079345703,437.39000701904297,437.27000427246094,436.9118957519531
115,2021-07-13 11:26:00-04:00,437.6900024414063,437.6950073242188,437.6000061035156,437.6400146484375,437.49501037597656,437.3155059814453,437.40525817871094,437.27000427246094,436.989990234375
116,2021-07-13 11:27:00-04:00,437.6400146484375,437.739990234375,437.6400146484375,437.7250061035156,437.54998779296875,437.364990234375,437.4574890136719,437.2899932861328,437.0
117,2021-07-13 11:28:00-04:00,437.7300109863281,437.7999877929688,437.7099914550781,437.760009765625,437.5800476074219,437.4149932861328,437.49752044677734,437.3199920654297,437.05999755859375
118,2021-07-13 11:29:00-04:00,437.760009765625,437.760009765625,437.6700134277344,437.6900024414063,437.61499023437506,437.4149932861328,437.5149917602539,437.3199920654297,437.0899963378906
119,2021-07-13 11:30:00-04:00,437.6950073242188,437.6950073242188,437.6199951171875,437.6499938964844,437.6334991455078,437.42999267578125,437.53174591064453,437.3199920654297,437.1300048828125
120,2021-07-13 11:31:00-04:00,437.6499938964844,437.6900024414063,437.6050109863281,437.6900024414063,437.6649932861328,437.4399871826172,437.552490234375,437.3199920654297,437.0899963378906
121,2021-07-13 11:32:00-04:00,437.6900024414063,437.7300109863281,437.6500854492188,437.6900024414063,437.6999969482422,437.4624938964844,437.5812454223633,437.3199920654297,437.135009765625
122,2021-07-13 11:33:00-04:00,437.6900024414063,437.7000122070313,437.6199951171875,437.6388854980469,437.6999969482422,437.4774932861328,437.5887451171875,437.3199920654297,437.2000122070313
123,2021-07-13 11:34:00-04:00,437.6400146484375,437.7000122070313,437.6199951171875,437.7000122070313,437.6999969482422,437.4774932861328,437.5887451171875,437.3199920654297,437.2565002441406
124,2021-07-13 11:35:00-04:00,437.7000122070313,437.7398986816406,437.5,437.55999755859375,437.6499938964844,437.4774932861328,437.5637435913086,437.3199920654297,437.18450927734375
125,2021-07-13 11:36:00-04:00,437.5700073242188,437.6300048828125,437.5504150390625,437.5799865722656,437.6499938964844,437.48500061035156,437.56749725341797,437.3199920654297,437.2000122070313
126,2021-07-13 11:37:00-04:00,437.5780029296875,437.6199035644531,437.55999755859375,437.572509765625,437.6300048828125,437.49499511718756,437.5625,437.3199920654297,437.2149963378906
127,2021-07-13 11:38:00-04:00,437.5700988769531,437.5899963378906,437.55999755859375,437.55999755859375,437.6199493408203,437.49499511718756,437.5574722290039,437.3199920654297,437.260009765625
128,2021-07-13 11:39:00-04:00,437.5700073242188,437.5700073242188,437.5199890136719,437.5291137695313,437.6199493408203,437.49499511718756,437.5574722290039,437.3450012207031,437.2200012207031
129,2021-07-13 11:40:00-04:00,437.5249938964844,437.55999755859375,437.52288818359375,437.5549926757813,437.6199493408203,437.51499938964844,437.5674743652344,437.3450012207031,437.2999877929688
130,2021-07-13 11:41:00-04:00,437.55999755859375,437.5700073242188,437.5101013183594,437.5400085449219,437.6199493408203,437.51499938964844,437.5674743652344,437.3450012207031,437.2900085449219
131,2021-07-13 11:42:00-04:00,437.5499877929688,437.5499877929688,437.4949951171875,437.5199890136719,437.61744689941406,437.5249938964844,437.5712203979492,437.3450012207031,437.2799987792969
132,2021-07-13 11:43:00-04:00,437.5199890136719,437.5698852539063,437.510009765625,437.5698852539063,437.61744689941406,437.5449981689453,437.5812225341797,437.3450012207031,437.2900085449219
133,2021-07-13 11:44:00-04:00,437.5610961914063,437.5799865722656,437.510009765625,437.5101013183594,437.5625,437.5799865722656,437.5712432861328,437.3450012207031,437.3689880371094
134,2021-07-13 11:45:00-04:00,437.5199890136719,437.6099853515625,437.5,437.6099853515625,437.5574493408203,437.5800476074219,437.5687484741211,437.3450012207031,437.3900146484375
135,2021-07-13 11:46:00-04:00,437.6099853515625,437.6449890136719,437.5798950195313,437.5899963378906,437.5699920654297,437.61499023437506,437.59249114990234,437.3450012207031,437.43011474609375
136,2021-07-13 11:47:00-04:00,437.5799865722656,437.6199951171875,437.55999755859375,437.6199035644531,437.5699920654297,437.6334991455078,437.60174560546875,437.3450012207031,437.4800109863281
137,2021-07-13 11:48:00-04:00,437.6199035644531,437.6700134277344,437.610107421875,437.6600036621094,437.58250427246094,437.6474914550781,437.61499786376953,437.3450012207031,437.5199890136719
138,2021-07-13 11:49:00-04:00,437.6600036621094,437.6799926757813,437.6400146484375,437.6604919433594,437.5874938964844,437.6474914550781,437.61749267578125,437.3450012207031,437.6099853515625
139,2021-07-13 11:50:00-04:00,437.6650085449219,437.7099914550781,437.6499938964844,437.6799926757813,437.6024932861328,437.6474914550781,437.62499237060547,437.3450012207031,437.6400146484375
140,2021-07-13 11:51:00-04:00,437.6199951171875,437.6900024414063,437.6099853515625,437.6199951171875,437.60499572753906,437.6474914550781,437.6262435913086,437.35499572753906,437.6950073242188
141,2021-07-13 11:52:00-04:00,437.6300048828125,437.6600036621094,437.6099853515625,437.6600036621094,437.60499572753906,437.6474914550781,437.6262435913086,437.36549377441406,437.6400146484375
142,2021-07-13 11:53:00-04:00,437.6600036621094,437.7000122070313,437.6518859863281,437.6990051269531,437.60499572753906,437.6474914550781,437.6262435913086,437.3949890136719,437.7250061035156
143,2021-07-13 11:54:00-04:00,437.6950073242188,437.7250061035156,437.6799926757813,437.70111083984375,437.6425018310547,437.62750244140625,437.63500213623047,437.4149932861328,437.760009765625
144,2021-07-13 11:55:00-04:00,437.7099914550781,437.7200012207031,437.6925048828125,437.7059020996094,437.6425018310547,437.61744689941406,437.6299743652344,437.4149932861328,437.6900024414063
145,2021-07-13 11:56:00-04:00,437.7099914550781,437.7300109863281,437.7000122070313,437.7200012207031,437.6699981689453,437.61744689941406,437.6437225341797,437.42999267578125,437.6499938964844
146,2021-07-13 11:57:00-04:00,437.7149963378906,437.7300109863281,437.7000122070313,437.7000122070313,437.6699981689453,437.61744689941406,437.6437225341797,437.4399871826172,437.6900024414063
147,2021-07-13 11:58:00-04:00,437.7000122070313,437.7250061035156,437.6600036621094,437.6600036621094,437.6699981689453,437.61744689941406,437.6437225341797,437.4624938964844,437.6900024414063
148,2021-07-13 11:59:00-04:00,437.6600036621094,437.739990234375,437.6600036621094,437.7250061035156,437.67498779296875,437.61749267578125,437.646240234375,437.4774932861328,437.6388854980469
149,2021-07-13 12:00:00-04:00,437.7300109863281,437.75,437.7300109863281,437.739990234375,437.67999267578125,437.62249755859375,437.6512451171875,437.4774932861328,437.7000122070313
150,2021-07-13 12:01:00-04:00,437.7348937988281,437.8399963378906,437.7348937988281,437.8299865722656,437.7459411621094,437.66749572753906,437.7067184448242,437.49749755859375,437.55999755859375
151,2021-07-13 12:02:00-04:00,437.8399963378906,437.8399963378906,437.7000122070313,437.7099914550781,437.75,437.66749572753906,437.70874786376953,437.5050048828125,437.5799865722656
152,2021-07-13 12:03:00-04:00,437.7000122070313,437.7000122070313,437.6099853515625,437.6400146484375,437.72499084472656,437.66749572753906,437.6962432861328,437.51499938964844,437.572509765625
153,2021-07-13 12:04:00-04:00,437.6400146484375,437.6789855957031,437.6099853515625,437.6099853515625,437.72499084472656,437.66749572753906,437.6962432861328,437.51499938964844,437.55999755859375
154,2021-07-13 12:05:00-04:00,437.6199951171875,437.625,437.5249938964844,437.5249938964844,437.6824951171875,437.66749572753906,437.6749954223633,437.51499938964844,437.5291137695313
155,2021-07-13 12:06:00-04:00,437.5249938964844,437.6099853515625,437.5249938964844,437.6099853515625,437.6824951171875,437.66749572753906,437.6749954223633,437.5350036621094,437.5549926757813
156,2021-07-13 12:07:00-04:00,437.6099853515625,437.6600036621094,437.6050109863281,437.6099853515625,437.6824951171875,437.66749572753906,437.6749954223633,437.5350036621094,437.5400085449219
157,2021-07-13 12:08:00-04:00,437.614990234375,437.7099914550781,437.6099853515625,437.7000122070313,437.6824951171875,437.6699981689453,437.6762466430664,437.5449981689453,437.5199890136719
158,2021-07-13 12:09:00-04:00,437.6900939941406,437.7200012207031,437.6700134277344,437.6700134277344,437.6824951171875,437.6699981689453,437.6762466430664,437.56500244140625,437.5698852539063
159,2021-07-13 12:10:00-04:00,437.6700134277344,437.6900024414063,437.614013671875,437.6600036621094,437.6824951171875,437.6699981689453,437.6762466430664,437.59999084472656,437.5101013183594
160,2021-07-13 12:11:00-04:00,437.6600036621094,437.6700134277344,437.6099853515625,437.6099853515625,437.62249755859375,437.6824951171875,437.6524963378906,437.6000518798828,437.6099853515625
161,2021-07-13 12:12:00-04:00,437.6099853515625,437.6199951171875,437.5799865722656,437.6098937988281,437.62249755859375,437.6824951171875,437.6524963378906,437.63499450683594,437.5899963378906
162,2021-07-13 12:13:00-04:00,437.6199951171875,437.6300048828125,437.5400085449219,437.5906066894531,437.62249755859375,437.6824951171875,437.6524963378906,437.65350341796875,437.6199035644531
163,2021-07-13 12:14:00-04:00,437.5999145507813,437.6199951171875,437.5499877929688,437.5799865722656,437.62249755859375,437.6824951171875,437.6524963378906,437.66749572753906,437.6600036621094
164,2021-07-13 12:15:00-04:00,437.5799865722656,437.5799865722656,437.4800109863281,437.4888916015625,437.6000061035156,437.6600036621094,437.6300048828125,437.6600036621094,437.6604919433594
165,2021-07-13 12:16:00-04:00,437.489990234375,437.5,437.431884765625,437.4500122070313,437.57594299316406,437.6359405517578,437.60594177246094,437.6359405517578,437.6799926757813
166,2021-07-13 12:17:00-04:00,437.4599914550781,437.5,437.4599914550781,437.489990234375,437.57594299316406,437.6359405517578,437.60594177246094,437.6359405517578,437.6199951171875
167,2021-07-13 12:18:00-04:00,437.4800109863281,437.55999755859375,437.4800109863281,437.5400085449219,437.5609436035156,437.6359405517578,437.5984420776367,437.6359405517578,437.6600036621094
168,2021-07-13 12:19:00-04:00,437.5400085449219,437.5950012207031,437.5400085449219,437.5899963378906,437.5509490966797,437.6359405517578,437.59344482421875,437.6359405517578,437.6990051269531
169,2021-07-13 12:20:00-04:00,437.5899963378906,437.5950012207031,437.5199890136719,437.5199890136719,437.53094482421875,437.6359405517578,437.5834426879883,437.6359405517578,437.70111083984375
170,2021-07-13 12:21:00-04:00,437.5199890136719,437.5199890136719,437.4599914550781,437.4814147949219,437.53094482421875,437.6359405517578,437.5834426879883,437.6359405517578,437.7059020996094
171,2021-07-13 12:22:00-04:00,437.4800109863281,437.510009765625,437.4599914550781,437.489990234375,437.52593994140625,437.6359405517578,437.58094024658203,437.6359405517578,437.7200012207031
172,2021-07-13 12:23:00-04:00,437.489990234375,437.5,437.4100036621094,437.4299926757813,437.50250244140625,437.625,437.5637512207031,437.625,437.7000122070313
173,2021-07-13 12:24:00-04:00,437.4400024414063,437.4800109863281,437.4150085449219,437.4700012207031,437.50250244140625,437.625,437.5637512207031,437.625,437.6600036621094
174,2021-07-13 12:25:00-04:00,437.4400024414063,437.4800109863281,437.4100036621094,437.4400024414063,437.50250244140625,437.625,437.5637512207031,437.625,437.7250061035156
175,2021-07-13 12:26:00-04:00,437.4500122070313,437.4700012207031,437.4299926757813,437.4549865722656,437.50250244140625,437.625,437.5637512207031,437.625,437.739990234375
176,2021-07-13 12:27:00-04:00,437.4549865722656,437.4549865722656,437.4200134277344,437.4200134277344,437.50250244140625,437.625,437.5637512207031,437.625,437.8299865722656
177,2021-07-13 12:28:00-04:00,437.4219055175781,437.4299926757813,437.3999938964844,437.4100036621094,437.49749755859375,437.55999755859375,437.52874755859375,437.6199951171875,437.7099914550781
178,2021-07-13 12:29:00-04:00,437.4150085449219,437.489990234375,437.4092102050781,437.4500122070313,437.4599914550781,437.55999755859375,437.50999450683594,437.6199951171875,437.6400146484375
179,2021-07-13 12:30:00-04:00,437.4588928222656,437.4700012207031,437.43499755859375,437.4403991699219,437.4550018310547,437.55999755859375,437.5074996948242,437.6199951171875,437.6099853515625
180,2021-07-13 12:31:00-04:00,437.4450073242188,437.4450073242188,437.4100036621094,437.4400024414063,437.4499969482422,437.55999755859375,437.50499725341797,437.6199951171875,437.5249938964844
181,2021-07-13 12:32:00-04:00,437.4500122070313,437.5400085449219,437.43499755859375,437.5400085449219,437.4700012207031,437.55999755859375,437.51499938964844,437.6199951171875,437.6099853515625
182,2021-07-13 12:33:00-04:00,437.5350036621094,437.5400085449219,437.489990234375,437.510009765625,437.4700012207031,437.55999755859375,437.51499938964844,437.6199951171875,437.6099853515625
183,2021-07-13 12:34:00-04:00,437.5101013183594,437.6099853515625,437.510009765625,437.6099853515625,437.50498962402344,437.55999755859375,437.5324935913086,437.6199951171875,437.7000122070313
184,2021-07-13 12:35:00-04:00,437.6098937988281,437.6098937988281,437.55999755859375,437.5700073242188,437.50498962402344,437.5449981689453,437.5249938964844,437.6199951171875,437.6700134277344
185,2021-07-13 12:36:00-04:00,437.6050109863281,437.6099853515625,437.5618896484375,437.6050109863281,437.50498962402344,437.5350036621094,437.5199966430664,437.6199951171875,437.6600036621094
186,2021-07-13 12:37:00-04:00,437.6099853515625,437.6099853515625,437.55999755859375,437.5700073242188,437.5095977783203,437.51499938964844,437.5122985839844,437.6199951171875,437.6099853515625
187,2021-07-13 12:38:00-04:00,437.5799865722656,437.5799865722656,437.55999755859375,437.5750122070313,437.50999450683594,437.51499938964844,437.5124969482422,437.6199951171875,437.6098937988281
188,2021-07-13 12:39:00-04:00,437.5650024414063,437.5650024414063,437.5299987792969,437.5400085449219,437.50999450683594,437.50999450683594,437.50999450683594,437.6199951171875,437.5906066894531
189,2021-07-13 12:40:00-04:00,437.5450134277344,437.5499877929688,437.510009765625,437.5499877929688,437.5224914550781,437.50498962402344,437.5137405395508,437.6199951171875,437.5799865722656
190,2021-07-13 12:41:00-04:00,437.5588989257813,437.5899963378906,437.5350036621094,437.5499877929688,437.54998779296875,437.50498962402344,437.5274887084961,437.6199951171875,437.4888916015625
191,2021-07-13 12:42:00-04:00,437.5299987792969,437.5299987792969,437.4800109863281,437.489990234375,437.5449981689453,437.50498962402344,437.5249938964844,437.6199951171875,437.4500122070313
192,2021-07-13 12:43:00-04:00,437.4993896484375,437.5150146484375,437.4800109863281,437.4800109863281,437.5449981689453,437.50498962402344,437.5249938964844,437.6199951171875,437.489990234375
193,2021-07-13 12:44:00-04:00,437.4800109863281,437.489990234375,437.4512939453125,437.4700012207031,437.5306396484375,437.50498962402344,437.51781463623047,437.6199951171875,437.5400085449219
194,2021-07-13 12:45:00-04:00,437.4599914550781,437.489990234375,437.43310546875,437.4400024414063,437.52154541015625,437.50498962402344,437.51326751708984,437.6199951171875,437.5899963378906
195,2021-07-13 12:46:00-04:00,437.4400024414063,437.4599914550781,437.4299926757813,437.4400024414063,437.50999450683594,437.50498962402344,437.5074920654297,437.6199951171875,437.5199890136719
196,2021-07-13 12:47:00-04:00,437.4500122070313,437.4849853515625,437.4400024414063,437.4800109863281,437.50999450683594,437.50498962402344,437.5074920654297,437.6199951171875,437.4814147949219
197,2021-07-13 12:48:00-04:00,437.4700012207031,437.510009765625,437.4599914550781,437.5,437.50999450683594,437.50498962402344,437.5074920654297,437.6199951171875,437.489990234375
198,2021-07-13 12:49:00-04:00,437.5,437.510009765625,437.4700012207031,437.5050048828125,437.50999450683594,437.50498962402344,437.5074920654297,437.6199951171875,437.4299926757813
199,2021-07-13 12:50:00-04:00,437.5079956054688,437.5079956054688,437.4649963378906,437.489990234375,437.47999572753906,437.50498962402344,437.49249267578125,437.6199951171875,437.4700012207031
200,2021-07-13 12:51:00-04:00,437.5,437.5119018554688,437.5,437.5,437.4725036621094,437.50498962402344,437.4887466430664,437.6199951171875,437.4400024414063
201,2021-07-13 12:52:00-04:00,437.5,437.5750122070313,437.5,437.5700073242188,437.5025024414063,437.50498962402344,437.50374603271484,437.6199951171875,437.4549865722656
202,2021-07-13 12:53:00-04:00,437.5610961914063,437.5700073242188,437.510009765625,437.5350036621094,437.5025024414063,437.50498962402344,437.50374603271484,437.6199951171875,437.4200134277344
203,2021-07-13 12:54:00-04:00,437.5299987792969,437.55999755859375,437.5199890136719,437.5199890136719,437.5025024414063,437.5095977783203,437.5060501098633,437.55999755859375,437.4100036621094
204,2021-07-13 12:55:00-04:00,437.510009765625,437.5249938964844,437.4599914550781,437.4700012207031,437.5075073242188,437.50999450683594,437.50875091552734,437.55999755859375,437.4500122070313
205,2021-07-13 12:56:00-04:00,437.4695129394531,437.5,437.4400024414063,437.4500122070313,437.5075073242188,437.50999450683594,437.50875091552734,437.55999755859375,437.4403991699219
206,2021-07-13 12:57:00-04:00,437.4500122070313,437.4800109863281,437.4299926757813,437.4800109863281,437.5025024414063,437.5199890136719,437.51124572753906,437.55999755859375,437.4400024414063
