Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-13 09:49:00-04:00,436.7799987792969,436.8900146484375,436.7500915527344,436.8900146484375,95235,0,0
2021-07-13 09:50:00-04:00,436.8999938964844,436.9200134277344,436.7099914550781,436.7900085449219,376665,0,0
2021-07-13 09:51:00-04:00,436.7900085449219,436.9100036621094,436.7720031738281,436.8550109863281,97762,0,0
2021-07-13 09:52:00-04:00,436.8500061035156,436.94000244140625,436.82000732421875,436.9100036621094,92046,0,0
2021-07-13 09:53:00-04:00,436.9100036621094,437.0299987792969,436.90008544921875,436.95001220703125,117388,0,0
2021-07-13 09:54:00-04:00,436.94000244140625,437.0198974609375,436.8999938964844,437.0150146484375,70534,0,0
2021-07-13 09:55:00-04:00,437.010009765625,437.0400085449219,436.8999938964844,436.9179992675781,65020,0,0
2021-07-13 09:56:00-04:00,436.91009521484375,437.0150146484375,436.91009521484375,437.0050048828125,322274,0,0
2021-07-13 09:57:00-04:00,437.010009765625,437.1199951171875,436.9700012207031,437.0400085449219,93466,0,0
2021-07-13 09:58:00-04:00,437.0299987792969,437.05999755859375,436.8299865722656,436.8599853515625,182374,0,0
2021-07-13 09:59:00-04:00,436.8599853515625,436.8699951171875,436.75,436.79998779296875,101924,0,0
2021-07-13 10:00:00-04:00,436.82000732421875,436.95001220703125,436.80999755859375,436.8949890136719,164279,0,0
2021-07-13 10:01:00-04:00,436.6499938964844,436.6499938964844,436.6400146484375,436.6400146484375,234744,0,0
2021-07-13 10:02:00-04:00,436.6499938964844,436.79998779296875,436.54998779296875,436.57501220703125,146051,0,0
2021-07-13 10:03:00-04:00,436.57000732421875,436.8699951171875,436.57000732421875,436.8599853515625,118013,0,0
2021-07-13 10:04:00-04:00,436.8500061035156,436.8500061035156,436.6600036621094,436.739990234375,98403,0,0
2021-07-13 10:05:00-04:00,436.739990234375,436.8999938964844,436.7099914550781,436.8450012207031,107246,0,0
2021-07-13 10:06:00-04:00,436.8599853515625,436.94500732421875,436.8500061035156,436.94000244140625,111097,0,0
2021-07-13 10:07:00-04:00,436.95001220703125,436.989990234375,436.86151123046875,436.86151123046875,82924,0,0
2021-07-13 10:08:00-04:00,436.8599853515625,436.8699951171875,436.75,436.75,80022,0,0
2021-07-13 10:09:00-04:00,436.75,436.77899169921875,436.69989013671875,436.7300109863281,66034,0,0
2021-07-13 10:10:00-04:00,436.739990234375,436.8699035644531,436.7099914550781,436.818115234375,91533,0,0
2021-07-13 10:11:00-04:00,436.82000732421875,436.92999267578125,436.79998779296875,436.92999267578125,108531,0,0
2021-07-13 10:12:00-04:00,436.92999267578125,436.95001220703125,436.8900146484375,436.9200134277344,60957,0,0
2021-07-13 10:13:00-04:00,436.9200134277344,437.07000732421875,436.9200134277344,437.05999755859375,94589,0,0
2021-07-13 10:14:00-04:00,437.0400085449219,437.0461120605469,436.94000244140625,436.9599914550781,70522,0,0
2021-07-13 10:15:00-04:00,436.9700012207031,437.07000732421875,436.94000244140625,437.07000732421875,71567,0,0
2021-07-13 10:16:00-04:00,437.04998779296875,437.1300048828125,436.9700012207031,437.04998779296875,174649,0,0
2021-07-13 10:17:00-04:00,437.0450134277344,437.1099853515625,436.90008544921875,436.92999267578125,262697,0,0
2021-07-13 10:18:00-04:00,436.94000244140625,437.0299987792969,436.9100036621094,437.0199890136719,166759,0,0
2021-07-13 10:19:00-04:00,437.0299987792969,437.1099853515625,436.989990234375,437.1099853515625,120125,0,0
2021-07-13 10:20:00-04:00,437.1099853515625,437.1300048828125,436.9801025390625,437.05999755859375,91483,0,0
2021-07-13 10:21:00-04:00,437.07000732421875,437.125,437.05999755859375,437.0799865722656,63019,0,0
2021-07-13 10:22:00-04:00,437.07000732421875,437.1300048828125,437.0400085449219,437.0899963378906,50998,0,0
2021-07-13 10:23:00-04:00,437.0899963378906,437.19000244140625,437.0799865722656,437.17999267578125,85933,0,0
2021-07-13 10:24:00-04:00,437.1700134277344,437.18499755859375,437.1000061035156,437.1600036621094,49430,0,0
2021-07-13 10:25:00-04:00,437.1499938964844,437.1549987792969,437.0199890136719,437.0400085449219,55577,0,0
2021-07-13 10:26:00-04:00,437.0400085449219,437.068115234375,436.9599914550781,436.9649963378906,62560,0,0
2021-07-13 10:27:00-04:00,436.96600341796875,437.0802001953125,436.96600341796875,437.02899169921875,79834,0,0
2021-07-13 10:28:00-04:00,437.0199890136719,437.05999755859375,436.95001220703125,437.0174865722656,87868,0,0
2021-07-13 10:29:00-04:00,437.0150146484375,437.1300048828125,437.0150146484375,437.1300048828125,89807,0,0
2021-07-13 10:30:00-04:00,437.1300048828125,437.1889953613281,437.0899963378906,437.1700134277344,99679,0,0
2021-07-13 10:31:00-04:00,437.1700134277344,437.2900085449219,437.0950012207031,437.260009765625,121627,0,0
2021-07-13 10:32:00-04:00,437.25,437.29998779296875,437.1400146484375,437.25,183878,0,0
2021-07-13 10:33:00-04:00,437.25,437.3299865722656,437.2300109863281,437.2799987792969,73888,0,0
2021-07-13 10:34:00-04:00,437.2774963378906,437.3999938964844,437.2699890136719,437.3500061035156,360983,0,0
2021-07-13 10:35:00-04:00,437.3500061035156,437.4700012207031,437.3500061035156,437.46990966796875,110868,0,0
2021-07-13 10:36:00-04:00,437.460693359375,437.4849853515625,437.4150085449219,437.4599914550781,108058,0,0
2021-07-13 10:37:00-04:00,437.4599914550781,437.4599914550781,437.3399963378906,437.3599853515625,48160,0,0
2021-07-13 10:38:00-04:00,437.3599853515625,437.44989013671875,437.32501220703125,437.42999267578125,49358,0,0
2021-07-13 10:39:00-04:00,437.4200134277344,437.44000244140625,437.385009765625,437.42999267578125,42809,0,0
2021-07-13 10:40:00-04:00,437.43499755859375,437.44000244140625,437.3399963378906,437.385009765625,51251,0,0
2021-07-13 10:41:00-04:00,437.3800048828125,437.4100036621094,437.3299865722656,437.3599853515625,66259,0,0
2021-07-13 10:42:00-04:00,437.35009765625,437.385009765625,437.2099914550781,437.2099914550781,133007,0,0
2021-07-13 10:43:00-04:00,437.2099914550781,437.2300109863281,437.07000732421875,437.07000732421875,210442,0,0
2021-07-13 10:44:00-04:00,437.05999755859375,437.07000732421875,436.9200134277344,436.9750061035156,133598,0,0
2021-07-13 10:45:00-04:00,436.9800109863281,437.0799865722656,436.9800109863281,437.010009765625,109477,0,0
2021-07-13 10:46:00-04:00,437.0,437.0050048828125,436.8399963378906,437.0,155239,0,0
2021-07-13 10:47:00-04:00,436.989990234375,437.0150146484375,436.95001220703125,436.989990234375,60658,0,0
2021-07-13 10:48:00-04:00,437.0,437.04998779296875,436.9800109863281,436.989990234375,52828,0,0
2021-07-13 10:49:00-04:00,436.989990234375,437.05499267578125,436.95001220703125,437.0,34891,0,0
2021-07-13 10:50:00-04:00,436.9949951171875,437.0299987792969,436.9599914550781,437.0299987792969,23388,0,0
2021-07-13 10:52:00-04:00,437.1099853515625,437.1099853515625,437.1000061035156,437.1000061035156,127035,0,0
2021-07-13 10:53:00-04:00,437.1000061035156,437.1695861816406,437.04998779296875,437.068115234375,72091,0,0
2021-07-13 10:54:00-04:00,437.07000732421875,437.1000061035156,436.93499755859375,436.95001220703125,134128,0,0
2021-07-13 10:55:00-04:00,436.95001220703125,437.04998779296875,436.94000244140625,437.04998779296875,87347,0,0
2021-07-13 10:56:00-04:00,437.0400085449219,437.0400085449219,436.9599914550781,437.010009765625,34743,0,0
2021-07-13 10:57:00-04:00,437.0299987792969,437.05999755859375,437.0050048828125,437.0350036621094,54384,0,0
2021-07-13 10:58:00-04:00,437.0400085449219,437.1050109863281,437.0,437.0050048828125,48186,0,0
2021-07-13 10:59:00-04:00,437.0,437.0249938964844,436.8900146484375,436.9118957519531,61815,0,0
2021-07-13 11:00:00-04:00,436.9100036621094,437.0050048828125,436.9100036621094,436.989990234375,63346,0,0
2021-07-13 11:01:00-04:00,436.9800109863281,437.010009765625,436.9309997558594,437.0,48561,0,0
2021-07-13 11:02:00-04:00,437.0150146484375,437.05999755859375,436.989990234375,437.05999755859375,73151,0,0
2021-07-13 11:03:00-04:00,437.05499267578125,437.1000061035156,437.0516052246094,437.0899963378906,53896,0,0
2021-07-13 11:04:00-04:00,437.0899963378906,437.1499938964844,437.0299987792969,437.1300048828125,55534,0,0
2021-07-13 11:05:00-04:00,437.1400146484375,437.1499938964844,437.05999755859375,437.0899963378906,73257,0,0
2021-07-13 11:06:00-04:00,437.0899963378906,437.1700134277344,437.0799865722656,437.135009765625,40427,0,0
2021-07-13 11:07:00-04:00,437.125,437.2099914550781,437.125,437.20001220703125,70605,0,0
2021-07-13 11:08:00-04:00,437.20001220703125,437.2799987792969,437.19000244140625,437.2565002441406,86298,0,0
2021-07-13 11:09:00-04:00,437.25189208984375,437.2550048828125,437.1600036621094,437.18450927734375,43826,0,0
2021-07-13 11:10:00-04:00,437.19000244140625,437.2099914550781,437.1549987792969,437.20001220703125,39789,0,0
2021-07-13 11:11:00-04:00,437.19000244140625,437.2650146484375,437.1700134277344,437.2149963378906,37183,0,0
2021-07-13 11:12:00-04:00,437.20001220703125,437.2699890136719,437.20001220703125,437.260009765625,32349,0,0
2021-07-13 11:13:00-04:00,437.2620849609375,437.2799987792969,437.2149963378906,437.2200012207031,53132,0,0
2021-07-13 11:14:00-04:00,437.2349853515625,437.29998779296875,437.19000244140625,437.29998779296875,42738,0,0
2021-07-13 11:15:00-04:00,437.2900085449219,437.3500061035156,437.2880859375,437.2900085449219,56193,0,0
2021-07-13 11:16:00-04:00,437.2900085449219,437.2900085449219,437.2300109863281,437.2799987792969,59672,0,0
2021-07-13 11:17:00-04:00,437.2900085449219,437.29998779296875,437.25,437.2900085449219,46117,0,0
2021-07-13 11:18:00-04:00,437.2900085449219,437.3800048828125,437.2900085449219,437.3689880371094,85678,0,0
2021-07-13 11:19:00-04:00,437.3599853515625,437.4700012207031,437.3599853515625,437.3900146484375,104288,0,0
2021-07-13 11:20:00-04:00,437.3800048828125,437.44000244140625,437.360107421875,437.43011474609375,76482,0,0
2021-07-13 11:21:00-04:00,437.43499755859375,437.5,437.42999267578125,437.4800109863281,80293,0,0
2021-07-13 11:22:00-04:00,437.4800109863281,437.54998779296875,437.4670104980469,437.5199890136719,93822,0,0
2021-07-13 11:23:00-04:00,437.5299987792969,437.6199951171875,437.5299987792969,437.6099853515625,80132,0,0
2021-07-13 11:24:00-04:00,437.6199951171875,437.67999267578125,437.6018981933594,437.6400146484375,141914,0,0
2021-07-13 11:25:00-04:00,437.6449890136719,437.70001220703125,437.6400146484375,437.69500732421875,294055,0,0
2021-07-13 11:26:00-04:00,437.69000244140625,437.69500732421875,437.6000061035156,437.6400146484375,79497,0,0
2021-07-13 11:27:00-04:00,437.6400146484375,437.739990234375,437.6400146484375,437.7250061035156,105051,0,0
2021-07-13 11:28:00-04:00,437.7300109863281,437.79998779296875,437.7099914550781,437.760009765625,76948,0,0
2021-07-13 11:29:00-04:00,437.760009765625,437.760009765625,437.6700134277344,437.69000244140625,43121,0,0
2021-07-13 11:30:00-04:00,437.69500732421875,437.69500732421875,437.6199951171875,437.6499938964844,74030,0,0
2021-07-13 11:31:00-04:00,437.6499938964844,437.69000244140625,437.6050109863281,437.69000244140625,64164,0,0
2021-07-13 11:32:00-04:00,437.69000244140625,437.7300109863281,437.65008544921875,437.69000244140625,50084,0,0
2021-07-13 11:33:00-04:00,437.69000244140625,437.70001220703125,437.6199951171875,437.6388854980469,46290,0,0
2021-07-13 11:34:00-04:00,437.6400146484375,437.70001220703125,437.6199951171875,437.70001220703125,59172,0,0
2021-07-13 11:35:00-04:00,437.70001220703125,437.7398986816406,437.5,437.55999755859375,543269,0,0
2021-07-13 11:36:00-04:00,437.57000732421875,437.6300048828125,437.5504150390625,437.5799865722656,62198,0,0
2021-07-13 11:37:00-04:00,437.5780029296875,437.6199035644531,437.55999755859375,437.572509765625,46534,0,0
2021-07-13 11:38:00-04:00,437.5700988769531,437.5899963378906,437.55999755859375,437.55999755859375,44216,0,0
2021-07-13 11:39:00-04:00,437.57000732421875,437.57000732421875,437.5199890136719,437.52911376953125,44793,0,0
2021-07-13 11:40:00-04:00,437.5249938964844,437.55999755859375,437.52288818359375,437.55499267578125,49084,0,0
2021-07-13 11:41:00-04:00,437.55999755859375,437.57000732421875,437.5101013183594,437.5400085449219,35385,0,0
2021-07-13 11:42:00-04:00,437.54998779296875,437.54998779296875,437.4949951171875,437.5199890136719,36141,0,0
2021-07-13 11:43:00-04:00,437.5199890136719,437.56988525390625,437.510009765625,437.56988525390625,24974,0,0
2021-07-13 11:44:00-04:00,437.56109619140625,437.5799865722656,437.510009765625,437.5101013183594,35562,0,0
2021-07-13 11:45:00-04:00,437.5199890136719,437.6099853515625,437.5,437.6099853515625,53168,0,0
2021-07-13 11:46:00-04:00,437.6099853515625,437.6449890136719,437.57989501953125,437.5899963378906,63299,0,0
2021-07-13 11:47:00-04:00,437.5799865722656,437.6199951171875,437.55999755859375,437.6199035644531,28059,0,0
2021-07-13 11:48:00-04:00,437.6199035644531,437.6700134277344,437.610107421875,437.6600036621094,50936,0,0
2021-07-13 11:49:00-04:00,437.6600036621094,437.67999267578125,437.6400146484375,437.6604919433594,34139,0,0
2021-07-13 11:50:00-04:00,437.6650085449219,437.7099914550781,437.6499938964844,437.67999267578125,80417,0,0
2021-07-13 11:51:00-04:00,437.6199951171875,437.69000244140625,437.6099853515625,437.6199951171875,33845,0,0
2021-07-13 11:52:00-04:00,437.6300048828125,437.6600036621094,437.6099853515625,437.6600036621094,28828,0,0
2021-07-13 11:53:00-04:00,437.6600036621094,437.70001220703125,437.6518859863281,437.6990051269531,47630,0,0
2021-07-13 11:54:00-04:00,437.69500732421875,437.7250061035156,437.67999267578125,437.70111083984375,65311,0,0
2021-07-13 11:55:00-04:00,437.7099914550781,437.7200012207031,437.6925048828125,437.7059020996094,33565,0,0
2021-07-13 11:56:00-04:00,437.7099914550781,437.7300109863281,437.70001220703125,437.7200012207031,47289,0,0
2021-07-13 11:57:00-04:00,437.7149963378906,437.7300109863281,437.70001220703125,437.70001220703125,28724,0,0
2021-07-13 11:58:00-04:00,437.70001220703125,437.7250061035156,437.6600036621094,437.6600036621094,53896,0,0
2021-07-13 11:59:00-04:00,437.6600036621094,437.739990234375,437.6600036621094,437.7250061035156,58849,0,0
2021-07-13 12:00:00-04:00,437.7300109863281,437.75,437.7300109863281,437.739990234375,19901,0,0
2021-07-13 12:01:00-04:00,437.7348937988281,437.8399963378906,437.7348937988281,437.8299865722656,63917,0,0
2021-07-13 12:02:00-04:00,437.8399963378906,437.8399963378906,437.70001220703125,437.7099914550781,81732,0,0
2021-07-13 12:03:00-04:00,437.70001220703125,437.70001220703125,437.6099853515625,437.6400146484375,68018,0,0
2021-07-13 12:04:00-04:00,437.6400146484375,437.6789855957031,437.6099853515625,437.6099853515625,50481,0,0
2021-07-13 12:05:00-04:00,437.6199951171875,437.625,437.5249938964844,437.5249938964844,54011,0,0
2021-07-13 12:06:00-04:00,437.5249938964844,437.6099853515625,437.5249938964844,437.6099853515625,42219,0,0
2021-07-13 12:07:00-04:00,437.6099853515625,437.6600036621094,437.6050109863281,437.6099853515625,47536,0,0
2021-07-13 12:08:00-04:00,437.614990234375,437.7099914550781,437.6099853515625,437.70001220703125,45469,0,0
2021-07-13 12:09:00-04:00,437.6900939941406,437.7200012207031,437.6700134277344,437.6700134277344,534569,0,0
2021-07-13 12:10:00-04:00,437.6700134277344,437.69000244140625,437.614013671875,437.6600036621094,31483,0,0
2021-07-13 12:11:00-04:00,437.6600036621094,437.6700134277344,437.6099853515625,437.6099853515625,58882,0,0
2021-07-13 12:12:00-04:00,437.6099853515625,437.6199951171875,437.5799865722656,437.6098937988281,51347,0,0
2021-07-13 12:13:00-04:00,437.6199951171875,437.6300048828125,437.5400085449219,437.5906066894531,43956,0,0
2021-07-13 12:14:00-04:00,437.59991455078125,437.6199951171875,437.54998779296875,437.5799865722656,45026,0,0
2021-07-13 12:15:00-04:00,437.5799865722656,437.5799865722656,437.4800109863281,437.4888916015625,32138,0,0
2021-07-13 12:16:00-04:00,437.489990234375,437.5,437.431884765625,437.45001220703125,53494,0,0
2021-07-13 12:17:00-04:00,437.4599914550781,437.5,437.4599914550781,437.489990234375,43612,0,0
2021-07-13 12:18:00-04:00,437.4800109863281,437.55999755859375,437.4800109863281,437.5400085449219,33156,0,0
2021-07-13 12:19:00-04:00,437.5400085449219,437.5950012207031,437.5400085449219,437.5899963378906,22672,0,0
2021-07-13 12:20:00-04:00,437.5899963378906,437.5950012207031,437.5199890136719,437.5199890136719,53087,0,0
2021-07-13 12:21:00-04:00,437.5199890136719,437.5199890136719,437.4599914550781,437.4814147949219,63403,0,0
2021-07-13 12:22:00-04:00,437.4800109863281,437.510009765625,437.4599914550781,437.489990234375,33149,0,0
2021-07-13 12:23:00-04:00,437.489990234375,437.5,437.4100036621094,437.42999267578125,34609,0,0
2021-07-13 12:24:00-04:00,437.44000244140625,437.4800109863281,437.4150085449219,437.4700012207031,22582,0,0
2021-07-13 12:25:00-04:00,437.44000244140625,437.4800109863281,437.4100036621094,437.44000244140625,33650,0,0
2021-07-13 12:26:00-04:00,437.45001220703125,437.4700012207031,437.42999267578125,437.4549865722656,280189,0,0
2021-07-13 12:27:00-04:00,437.4549865722656,437.4549865722656,437.4200134277344,437.4200134277344,21528,0,0
2021-07-13 12:28:00-04:00,437.4219055175781,437.42999267578125,437.3999938964844,437.4100036621094,29098,0,0
2021-07-13 12:29:00-04:00,437.4150085449219,437.489990234375,437.4092102050781,437.45001220703125,31341,0,0
2021-07-13 12:30:00-04:00,437.4588928222656,437.4700012207031,437.43499755859375,437.4403991699219,28495,0,0
2021-07-13 12:31:00-04:00,437.44500732421875,437.44500732421875,437.4100036621094,437.44000244140625,48708,0,0
2021-07-13 12:32:00-04:00,437.45001220703125,437.5400085449219,437.43499755859375,437.5400085449219,44689,0,0
2021-07-13 12:33:00-04:00,437.5350036621094,437.5400085449219,437.489990234375,437.510009765625,43921,0,0
2021-07-13 12:34:00-04:00,437.5101013183594,437.6099853515625,437.510009765625,437.6099853515625,30223,0,0
2021-07-13 12:35:00-04:00,437.6098937988281,437.6098937988281,437.55999755859375,437.57000732421875,24737,0,0
2021-07-13 12:36:00-04:00,437.6050109863281,437.6099853515625,437.5618896484375,437.6050109863281,24122,0,0
2021-07-13 12:37:00-04:00,437.6099853515625,437.6099853515625,437.55999755859375,437.57000732421875,33875,0,0
2021-07-13 12:38:00-04:00,437.5799865722656,437.5799865722656,437.55999755859375,437.57501220703125,21408,0,0
2021-07-13 12:39:00-04:00,437.56500244140625,437.56500244140625,437.5299987792969,437.5400085449219,14401,0,0
2021-07-13 12:40:00-04:00,437.5450134277344,437.54998779296875,437.510009765625,437.54998779296875,15891,0,0
2021-07-13 12:41:00-04:00,437.55889892578125,437.5899963378906,437.5350036621094,437.54998779296875,24046,0,0
2021-07-13 12:42:00-04:00,437.5299987792969,437.5299987792969,437.4800109863281,437.489990234375,52004,0,0
2021-07-13 12:43:00-04:00,437.4993896484375,437.5150146484375,437.4800109863281,437.4800109863281,39941,0,0
2021-07-13 12:44:00-04:00,437.4800109863281,437.489990234375,437.4512939453125,437.4700012207031,25901,0,0
2021-07-13 12:45:00-04:00,437.4599914550781,437.489990234375,437.43310546875,437.44000244140625,26828,0,0
2021-07-13 12:46:00-04:00,437.44000244140625,437.4599914550781,437.42999267578125,437.44000244140625,20385962,0,0
2021-07-13 12:47:00-04:00,437.45001220703125,437.4849853515625,437.44000244140625,437.4800109863281,34651,0,0
2021-07-13 12:48:00-04:00,437.4700012207031,437.510009765625,437.4599914550781,437.5,24386,0,0
2021-07-13 12:49:00-04:00,437.5,437.510009765625,437.4700012207031,437.5050048828125,41709,0,0
2021-07-13 12:50:00-04:00,437.50799560546875,437.50799560546875,437.4649963378906,437.489990234375,25459,0,0
2021-07-13 12:51:00-04:00,437.5,437.51190185546875,437.5,437.5,41240,0,0
2021-07-13 12:52:00-04:00,437.5,437.57501220703125,437.5,437.57000732421875,36770,0,0
2021-07-13 12:53:00-04:00,437.56109619140625,437.57000732421875,437.510009765625,437.5350036621094,20617656,0,0
2021-07-13 12:54:00-04:00,437.5299987792969,437.55999755859375,437.5199890136719,437.5199890136719,28009,0,0
2021-07-13 12:55:00-04:00,437.510009765625,437.5249938964844,437.4599914550781,437.4700012207031,67960,0,0
2021-07-13 12:56:00-04:00,437.4695129394531,437.5,437.44000244140625,437.45001220703125,22044,0,0
2021-07-13 12:57:00-04:00,437.45001220703125,437.4800109863281,437.42999267578125,437.4800109863281,28854,0,0
2021-07-13 12:58:00-04:00,437.4800109863281,437.4849853515625,437.43499755859375,437.45001220703125,38565,0,0
2021-07-13 12:59:00-04:00,437.4599914550781,437.5199890136719,437.45001220703125,437.5199890136719,40390,0,0
2021-07-13 13:00:00-04:00,437.5150146484375,437.5389099121094,437.5,437.5199890136719,39880,0,0
2021-07-13 13:01:00-04:00,437.510009765625,437.5150146484375,437.4703063964844,437.5,31594,0,0
2021-07-13 13:02:00-04:00,437.5,437.5,437.3500061035156,437.3599853515625,189758,0,0
2021-07-13 13:03:00-04:00,437.3599853515625,437.3699951171875,437.260009765625,437.2900085449219,66165,0,0
2021-07-13 13:04:00-04:00,437.2900085449219,437.29998779296875,437.1650085449219,437.1700134277344,78078,0,0
2021-07-13 13:05:00-04:00,437.1781005859375,437.239990234375,437.1600036621094,437.17999267578125,54633,0,0
2021-07-13 13:06:00-04:00,437.1700134277344,437.19000244140625,437.1099853515625,437.1400146484375,65121,0,0
2021-07-13 13:07:00-04:00,437.1300048828125,437.1629943847656,437.05999755859375,437.1549987792969,55099,0,0
2021-07-13 13:08:00-04:00,437.1400146484375,437.19000244140625,437.1300048828125,437.1700134277344,33344,0,0
2021-07-13 13:09:00-04:00,437.17498779296875,437.17999267578125,437.1199951171875,437.1199951171875,50542,0,0
2021-07-13 13:10:00-04:00,437.1200866699219,437.125,436.989990234375,437.0281066894531,68708,0,0
2021-07-13 13:11:00-04:00,437.0281066894531,437.04998779296875,436.8550109863281,436.875,125884,0,0
2021-07-13 13:12:00-04:00,436.875,436.94000244140625,436.875,436.9100036621094,54897,0,0
2021-07-13 13:13:00-04:00,436.9100036621094,436.9200134277344,436.760009765625,436.7799987792969,163193,0,0
2021-07-13 13:14:00-04:00,436.7699890136719,436.8800048828125,436.75,436.8619079589844,114138,0,0
2021-07-13 13:15:00-04:00,436.864990234375,436.9599914550781,436.8599853515625,436.9100036621094,178338,0,0
2021-07-13 13:16:00-04:00,436.9175109863281,436.9200134277344,436.82000732421875,436.82000732421875,70414,0,0
2021-07-13 13:17:00-04:00,436.82000732421875,436.8299865722656,436.6119079589844,436.6499938964844,161540,0,0
2021-07-13 13:18:00-04:00,436.6400146484375,436.6400146484375,436.4150085449219,436.418212890625,183845,0,0
2021-07-13 13:19:00-04:00,436.4100036621094,436.4200134277344,436.2099914550781,436.2550048828125,208980,0,0
2021-07-13 13:20:00-04:00,436.260009765625,436.4599914550781,436.20001220703125,436.45001220703125,124270,0,0
2021-07-13 13:21:00-04:00,436.4599914550781,436.5400085449219,436.42999267578125,436.5400085449219,121957,0,0
2021-07-13 13:22:00-04:00,436.54998779296875,436.70001220703125,436.5398864746094,436.69000244140625,139124,0,0
2021-07-13 13:23:00-04:00,436.69000244140625,436.7598876953125,436.6600036621094,436.6700134277344,150817,0,0
2021-07-13 13:24:00-04:00,436.6600036621094,436.739990234375,436.6300048828125,436.69000244140625,99444,0,0
2021-07-13 13:25:00-04:00,436.70001220703125,436.70001220703125,436.45001220703125,436.4800109863281,152660,0,0
2021-07-13 13:26:00-04:00,436.4800109863281,436.5199890136719,436.3999938964844,436.4800109863281,93034,0,0
2021-07-13 13:27:00-04:00,436.4800109863281,436.510009765625,436.2799987792969,436.2898864746094,122171,0,0
2021-07-13 13:28:00-04:00,436.2699890136719,436.3500061035156,436.2200012207031,436.2799987792969,106131,0,0
2021-07-13 13:29:00-04:00,436.2799987792969,436.531005859375,436.2699890136719,436.4800109863281,99719,0,0
2021-07-13 13:30:00-04:00,436.489990234375,436.489990234375,436.2900085449219,436.29998779296875,95324,0,0
2021-07-13 13:31:00-04:00,436.29998779296875,436.44000244140625,436.2900085449219,436.30999755859375,62370,0,0
2021-07-13 13:32:00-04:00,436.29998779296875,436.3399963378906,436.2650146484375,436.2900085449219,87918,0,0
2021-07-13 13:33:00-04:00,436.2799987792969,436.3800048828125,436.2550048828125,436.3418884277344,64461,0,0
2021-07-13 13:34:00-04:00,436.3500061035156,436.3699951171875,436.2300109863281,436.2598876953125,57370,0,0
2021-07-13 13:35:00-04:00,436.2550048828125,436.2699890136719,436.17999267578125,436.19000244140625,128795,0,0
2021-07-13 13:36:00-04:00,436.20001220703125,436.2799987792969,436.0400085449219,436.07000732421875,199317,0,0
2021-07-13 13:37:00-04:00,436.0799865722656,436.1499938964844,436.010009765625,436.0220031738281,181927,0,0
2021-07-13 13:38:00-04:00,436.0400085449219,436.0899963378906,435.80999755859375,435.83990478515625,280474,0,0
2021-07-13 13:39:00-04:00,435.83990478515625,436.010009765625,435.80999755859375,435.9949951171875,163836,0,0
2021-07-13 13:40:00-04:00,436.0050048828125,436.2300109863281,435.94000244140625,436.2300109863281,168487,0,0
2021-07-13 13:41:00-04:00,436.2200012207031,436.260009765625,435.8299865722656,435.9100036621094,204195,0,0
2021-07-13 13:42:00-04:00,435.9100036621094,435.989990234375,435.739990234375,435.8689880371094,144295,0,0
2021-07-13 13:43:00-04:00,435.8689880371094,436.1300048828125,435.8689880371094,436.1300048828125,90075,0,0
