Datetime,Price,LongTerm,ShortTerm,LTSD,Position,Record,Cash,Sunk,Balance
2021-07-07 11:30:00-04:00,8.265724941619524,8.705819164307789,8.397436198200232,0.14792659433591776,1,0.0,-2.4816270644995626,8.265724941619524,5.784097877119962
2021-07-07 11:45:00-04:00,8.338175799378632,8.700604364778439,8.395356885960878,0.14922255922713834,1,0.0,-2.4816270644995626,8.338175799378632,5.85654873487907
2021-07-07 12:00:00-04:00,8.33585569683271,8.695430624781357,8.393269124938836,0.15031801603080341,1,0.0,-2.4816270644995626,8.33585569683271,5.854228632333147
2021-07-07 12:15:00-04:00,8.338615889597918,8.690369422838577,8.391351467558453,0.15139884055057798,1,0.0,-2.4816270644995626,8.338615889597918,5.856988825098355
2021-07-07 12:30:00-04:00,8.267504059351708,8.68437133254681,8.387005944463478,0.1524270997828069,1,0.0,-2.4816270644995626,8.267504059351708,5.785876994852146
2021-07-07 12:45:00-04:00,8.458227069116973,8.681163612482585,8.389504931293425,0.15340214623855178,1,0.0,-2.4816270644995626,8.458227069116973,5.97660000461741
2021-07-07 13:00:00-04:00,8.604177798784633,8.680071615119942,8.397037312608907,0.15435023849154497,1,0.0,-2.4816270644995626,8.604177798784633,6.1225507342850705
2021-07-07 13:15:00-04:00,8.477485506353858,8.677198053279914,8.399860056249082,0.15527308317297434,1,0.0,-2.4816270644995626,8.477485506353858,5.9958584418542955
2021-07-07 13:30:00-04:00,8.443374387893542,8.67388140552851,8.401386874903274,0.15617980221800462,1,0.0,-2.4816270644995626,8.443374387893542,5.961747323393979
2021-07-07 13:45:00-04:00,8.46895381148866,8.670974631131637,8.403757644608024,0.15709375333486367,1,0.0,-2.4816270644995626,8.46895381148866,5.987326746989098
2021-07-07 14:00:00-04:00,8.447181072040479,8.66780025439259,8.405281273640743,0.15799468213492737,1,0.0,-2.4816270644995626,8.447181072040479,5.965554007540916
2021-07-07 14:15:00-04:00,8.41467009381256,8.664209755644958,8.405610705927472,0.15890748436352262,1,0.0,-2.4816270644995626,8.41467009381256,5.933043029312998
2021-07-07 14:30:00-04:00,8.64115657864832,8.66388276022513,8.41387547339136,0.15980230105899995,1,0.0,-2.4816270644995626,8.64115657864832,6.159529514148758
2021-07-07 14:45:00-04:00,8.772384493170264,8.665421791904777,8.426454737243251,0.16064987792809207,1,0.0,-2.4816270644995626,8.772384493170264,6.290757428670702
2021-07-07 15:00:00-04:00,8.69143262526849,8.665790739897327,8.435752206998522,0.16149194222093535,1,0.0,-2.4816270644995626,8.69143262526849,6.2098055607689275
2021-07-07 15:15:00-04:00,8.724414162698366,8.6666222778129,8.4458806966722,0.16229578200351283,1,0.0,-2.4816270644995626,8.724414162698366,6.242787098198804
2021-07-07 15:30:00-04:00,8.571444243216959,8.665272234763385,8.450286435147454,0.1630853322452805,1,0.0,-2.4816270644995626,8.571444243216959,6.0898171787173965
2021-07-07 15:45:00-04:00,8.723992585853196,8.666105147548208,8.45989015973362,0.16385083297155578,1,0.0,-2.4816270644995626,8.723992585853196,6.2423655213536335
2021-07-08 09:30:00-04:00,9.3890853201098,8.676360185498236,8.492493498694188,0.1644921306403173,1,0.0,-2.4816270644995626,9.3890853201098,6.907458255610237
2021-07-08 09:45:00-04:00,9.032188636080889,8.681407397583301,8.511430170181441,0.16507404996397884,1,0.0,-2.4816270644995626,9.032188636080889,6.550561571581326
2021-07-08 10:00:00-04:00,8.629337064401994,8.680668811294147,8.51556725418918,0.16564411012132957,1,0.0,-2.4816270644995626,8.629337064401994,6.147709999902432
2021-07-08 10:15:00-04:00,9.01759099463564,8.68544784937419,8.533182122275022,0.1661505916565916,1,0.0,-2.4816270644995626,9.01759099463564,6.535963930136077
2021-07-08 10:30:00-04:00,9.237691224403449,8.69328108876614,8.557901739893563,0.1665414132688381,1,0.0,-2.4816270644995626,9.237691224403449,6.756064159903886
2021-07-08 10:45:00-04:00,9.277416055332239,8.701566691159886,8.583147856224745,0.16682449168275612,1,0.0,-2.4816270644995626,9.277416055332239,6.795788990832676
2021-07-08 11:00:00-04:00,9.679593605867751,8.71543941340567,8.621619636913973,0.16697031936523782,1,0.0,-2.4816270644995626,9.679593605867751,7.197966541368189
2021-07-08 11:15:00-04:00,9.808441810961256,8.730942993569409,8.663262520213879,0.1669805270367114,1,0.0,-2.4816270644995626,9.808441810961256,7.326814746461693
2021-07-08 11:30:00-04:00,9.853762135005212,8.746869506271175,8.705034436522347,0.16685229547902014,1,0.0,-2.4816270644995626,9.853762135005212,7.372135070505649
2021-07-08 11:45:00-04:00,9.676711218585922,8.760058750464252,8.739128358700016,0.1666253102830504,1,0.0,-2.4816270644995626,9.676711218585922,7.195084154086359
2021-07-08 12:00:00-04:00,9.479546505609008,8.770264250572902,8.765107942802087,0.16634139043271087,1,0.0,-2.4816270644995626,9.479546505609008,6.997919441109445
2021-07-08 12:15:00-04:00,9.616877375455374,8.782272947421127,8.79499458956185,0.1660255240229068,0,-1.0,7.135250310955811,0.0,7.135250310955811
2021-07-08 12:30:00-04:00,9.691805658306862,8.795174120669007,8.826461644605535,0.16568617292651536,-1,-1.0,16.827055969262673,-9.691805658306862,7.135250310955811
2021-07-08 12:45:00-04:00,9.760683449250735,8.808869288496172,8.859241357049227,0.16532306377372544,-1,0.0,16.827055969262673,-9.760683449250735,7.066372520011939
2021-07-08 13:00:00-04:00,9.482798539229819,8.818428568679984,8.881120556423983,0.16497745371968495,-1,0.0,16.827055969262673,-9.482798539229819,7.3442574300328545
2021-07-08 13:15:00-04:00,9.52687790236854,8.828477495431676,8.903778708913267,0.16464791788328273,-1,0.0,16.827055969262673,-9.52687790236854,7.300178066894134
2021-07-08 13:30:00-04:00,9.571370450900076,8.839014984195533,8.927202980561926,0.16433923033131784,-1,0.0,16.827055969262673,-9.571370450900076,7.255685518362597
2021-07-08 13:45:00-04:00,9.61128771367352,8.849969207343344,8.951205953653561,0.1640526580557013,-1,0.0,16.827055969262673,-9.61128771367352,7.215768255589154
2021-07-08 14:00:00-04:00,9.663614614034188,8.861510276977782,8.976202748754636,0.16376170667229925,-1,0.0,16.827055969262673,-9.663614614034188,7.1634413552284855
2021-07-08 14:15:00-04:00,9.610333985350934,8.872131889895158,8.998452967582576,0.16347653657794428,-1,0.0,16.827055969262673,-9.610333985350934,7.216721983911739
2021-07-08 14:30:00-04:00,9.396876154752249,8.879575070979515,9.012432728535899,0.16321646653157948,-1,0.0,16.827055969262673,-9.396876154752249,7.430179814510424
2021-07-08 14:45:00-04:00,9.594767102730643,8.889719638836077,9.032865513595365,0.16298946941013032,-1,0.0,16.827055969262673,-9.594767102730643,7.232288866532031
2021-07-08 15:00:00-04:00,9.629491132363412,8.900212851541125,9.05379974583284,0.16278799276777325,-1,0.0,16.827055969262673,-9.629491132363412,7.197564836899261
2021-07-08 15:15:00-04:00,9.6522863539454,8.910880560826056,9.074799275942054,0.162619604477079,-1,0.0,16.827055969262673,-9.6522863539454,7.174769615317274
2021-07-08 15:30:00-04:00,9.654592079988845,8.92142966041884,9.095142883101591,0.162483087526497,-1,0.0,16.827055969262673,-9.654592079988845,7.172463889273828
2021-07-08 15:45:00-04:00,9.571706625174514,8.930653447178987,9.111864417911168,0.16237830991516763,-1,0.0,16.827055969262673,-9.571706625174514,7.25534934408816
2021-07-09 09:30:00-04:00,9.47051444658618,8.938311050028757,9.124448629443624,0.162309035897861,-1,0.0,16.827055969262673,-9.47051444658618,7.356541522676494
2021-07-09 09:45:00-04:00,9.109801742933243,8.940743542133362,9.123934703601154,0.16227300506990475,-1,0.0,16.827055969262673,-9.109801742933243,7.71725422632943
